Project: 2018 Post 45 Charleston Entrance Channel Maintenance and New Work Dredging
Permit: W912HP-18-C-0001
Client: Great Lakes Dredge & Dock Co.
Trip: 54
Vessel Name: GL702
Material Source: UNKNOWN
Transit Start: 5/26/2018 5:44:02 AM
Disposal Start: 5/26/2018 7:18:23 AM
Note: Coordinates are in NAD 1983 StatePlane South Carolina FIPS 3900 Feet

Local Date/Time,Easting,Northing,Heading,Speed (knots),Aft Draft (ft),Fore Draft (ft),Aft Ullage (ft),ForeUllage (ft),Water Depth (ft),Placement Phase,Hull Status
05/26/2018 02:58:02,2410974.20,301369.44,106.95,0.00,5.10,3.35,26.76,28.72,N/A,LOADING,CLOSED
05/26/2018 02:59:02,2410974.63,301370.37,107.12,0.00,5.41,3.85,25.38,25.85,N/A,LOADING,CLOSED
05/26/2018 03:00:01,2410974.72,301371.41,106.86,0.00,5.82,4.12,23.41,24.72,N/A,LOADING,CLOSED
05/26/2018 03:01:01,2410975.00,301372.79,106.04,0.00,6.14,4.39,22.33,24.06,N/A,LOADING,CLOSED
05/26/2018 03:02:02,2410975.02,301373.53,105.96,0.00,6.50,4.39,21.46,22.92,N/A,LOADING,CLOSED
05/26/2018 03:03:01,2410975.39,301374.78,106.31,0.00,6.77,4.80,20.43,22.48,N/A,LOADING,CLOSED
05/26/2018 03:04:01,2410976.19,301376.28,106.87,0.00,7.45,5.03,19.22,21.82,N/A,LOADING,CLOSED
05/26/2018 03:05:01,2410976.56,301376.92,107.21,0.00,7.77,5.34,18.55,21.16,N/A,LOADING,CLOSED
05/26/2018 03:06:02,2410977.50,301377.79,107.42,0.00,8.04,5.57,17.49,20.78,N/A,LOADING,CLOSED
05/26/2018 03:07:02,2410977.54,301379.29,107.25,0.00,8.54,5.84,17.21,19.77,N/A,LOADING,CLOSED
05/26/2018 03:08:01,2410978.04,301380.51,107.25,0.00,9.04,5.98,16.33,19.37,N/A,LOADING,CLOSED
05/26/2018 03:09:02,2410977.96,301381.43,107.42,0.00,9.44,6.25,15.81,18.74,N/A,LOADING,CLOSED
05/26/2018 03:10:02,2410978.31,301382.01,107.81,0.00,9.85,6.52,15.43,18.63,N/A,LOADING,CLOSED
05/26/2018 03:11:02,2410978.80,301382.54,107.86,0.00,10.17,6.93,14.44,18.28,N/A,LOADING,CLOSED
05/26/2018 03:12:01,2410978.79,301383.15,107.86,0.00,10.48,7.20,13.98,16.99,N/A,LOADING,CLOSED
05/26/2018 03:13:01,2410979.42,301383.66,107.56,0.00,10.76,7.29,13.17,17.00,N/A,LOADING,CLOSED
05/26/2018 03:14:02,2410978.94,301383.80,107.47,0.00,10.89,7.74,13.34,16.19,N/A,LOADING,CLOSED
05/26/2018 03:15:02,2410979.50,301384.02,107.34,0.00,11.39,7.83,12.67,15.80,N/A,LOADING,CLOSED
05/26/2018 03:16:02,2410979.06,301384.98,107.12,0.00,11.75,8.28,12.54,15.57,N/A,LOADING,CLOSED
05/26/2018 03:17:02,2410978.61,301385.26,106.95,0.00,11.84,8.47,11.64,15.14,N/A,LOADING,CLOSED
05/26/2018 03:18:02,2410978.17,301385.62,106.74,0.00,12.34,8.74,11.46,14.64,N/A,LOADING,CLOSED
05/26/2018 03:19:02,2410977.66,301386.29,106.69,0.00,12.54,8.99,10.88,14.49,N/A,LOADING,CLOSED
05/26/2018 03:20:02,2410977.27,301386.86,106.35,0.00,12.79,9.37,10.51,14.27,N/A,LOADING,CLOSED
05/26/2018 03:21:01,2410977.33,301387.15,106.18,0.00,12.97,9.69,9.81,12.55,N/A,LOADING,CLOSED
05/26/2018 03:22:02,2410976.87,301387.43,106.00,0.00,13.38,10.00,9.34,12.33,N/A,LOADING,CLOSED
05/26/2018 03:23:01,2410976.43,301386.51,105.83,0.00,13.65,10.14,9.18,12.27,N/A,LOADING,CLOSED
05/26/2018 03:24:02,2410976.48,301386.13,105.70,0.00,13.93,10.55,8.63,11.52,N/A,LOADING,CLOSED
05/26/2018 03:25:01,2410976.54,301386.42,105.52,0.00,14.11,10.59,8.41,11.62,N/A,LOADING,CLOSED
05/26/2018 03:26:02,2410976.03,301386.41,105.52,0.00,14.47,10.86,8.45,11.51,N/A,LOADING,CLOSED
05/26/2018 03:27:02,2410975.59,301386.16,105.31,0.00,14.47,10.82,7.90,11.93,N/A,LOADING,CLOSED
05/26/2018 03:28:02,2410975.14,301385.84,105.13,0.00,14.60,10.73,8.03,11.64,N/A,LOADING,CLOSED
05/26/2018 03:29:02,2410974.63,301385.23,105.13,0.00,14.69,11.00,7.85,11.43,N/A,LOADING,CLOSED
05/26/2018 03:30:02,2410974.63,301384.56,105.17,0.00,14.47,10.91,7.90,11.51,N/A,LOADING,CLOSED
05/26/2018 03:31:01,2410973.67,301384.30,104.96,0.00,14.69,10.86,8.01,11.31,N/A,LOADING,CLOSED
05/26/2018 03:32:02,2410973.10,301383.93,105.17,0.00,14.83,10.91,7.73,12.07,N/A,LOADING,CLOSED
05/26/2018 03:33:01,2410972.66,301383.68,104.96,0.00,15.01,10.82,7.36,11.74,N/A,LOADING,CLOSED
05/26/2018 03:34:02,2410972.21,301384.03,104.75,0.00,15.10,11.14,7.64,11.88,N/A,LOADING,CLOSED
05/26/2018 03:35:02,2410972.15,301383.74,104.92,0.00,14.92,10.96,7.39,11.68,N/A,LOADING,CLOSED
05/26/2018 03:36:02,2410972.18,301383.91,104.82,0.00,15.19,10.91,7.81,11.50,N/A,LOADING,CLOSED
05/26/2018 03:37:01,2410972.29,301383.89,104.47,0.00,15.24,10.86,7.53,11.51,N/A,LOADING,CLOSED
05/26/2018 03:38:02,2410972.23,301383.53,104.68,0.00,15.19,10.64,7.99,11.67,N/A,LOADING,CLOSED
05/26/2018 03:39:02,2410971.71,301383.46,104.72,0.00,15.01,10.82,8.13,11.81,N/A,LOADING,CLOSED
05/26/2018 03:40:01,2410971.26,301383.82,104.50,0.00,15.19,10.91,8.03,11.82,N/A,LOADING,CLOSED
05/26/2018 03:41:01,2410971.31,301384.12,104.33,0.00,15.37,10.86,7.56,12.13,N/A,LOADING,CLOSED
05/26/2018 03:42:01,2410970.90,301384.10,103.97,0.00,15.24,10.82,7.56,11.96,N/A,LOADING,CLOSED
05/26/2018 03:43:02,2410970.40,301384.16,103.94,0.00,15.24,10.86,7.95,11.89,N/A,LOADING,CLOSED
05/26/2018 03:44:02,2410969.89,301384.21,103.90,0.00,15.51,10.96,8.04,12.03,N/A,LOADING,CLOSED
05/26/2018 03:45:02,2410969.29,301384.27,104.22,0.00,15.42,11.05,7.69,12.19,N/A,LOADING,CLOSED
05/26/2018 03:46:01,2410968.77,301384.27,104.22,0.00,15.33,10.86,8.05,12.33,N/A,LOADING,CLOSED
05/26/2018 03:47:02,2410968.77,301384.27,104.22,0.00,15.55,10.91,7.86,12.03,N/A,LOADING,CLOSED
05/26/2018 03:48:02,2410968.31,301385.22,104.01,0.00,15.46,10.77,7.92,12.25,N/A,LOADING,CLOSED
05/26/2018 03:49:01,2410967.85,301385.57,103.80,0.00,15.69,10.82,7.88,12.10,N/A,LOADING,CLOSED
05/26/2018 03:50:01,2410967.31,301386.00,103.90,0.00,15.60,10.86,7.75,12.12,N/A,LOADING,CLOSED
05/26/2018 03:51:02,2410966.75,301386.36,104.04,0.00,15.69,11.05,7.70,12.42,N/A,LOADING,CLOSED
05/26/2018 03:52:01,2410966.24,301386.41,104.01,0.00,15.74,10.96,7.74,12.55,N/A,LOADING,CLOSED
05/26/2018 03:53:02,2410965.73,301387.07,103.97,0.00,16.01,10.73,8.07,12.91,N/A,LOADING,CLOSED
05/26/2018 03:54:02,2410964.62,301387.20,104.25,0.00,15.55,10.77,8.23,12.71,N/A,LOADING,CLOSED
05/26/2018 03:55:02,2410964.53,301387.29,104.55,0.00,16.17,10.71,8.02,12.75,N/A,LOADING,CLOSED
05/26/2018 03:56:02,2410964.39,301387.80,104.97,0.00,15.96,10.91,7.84,12.44,N/A,LOADING,CLOSED
05/26/2018 03:57:01,2410963.89,301387.86,104.93,0.00,16.28,10.82,8.20,12.53,N/A,LOADING,CLOSED
05/26/2018 03:58:02,2410963.39,301387.91,104.89,0.00,15.83,10.86,8.22,12.80,N/A,LOADING,CLOSED
05/26/2018 03:59:02,2410963.34,301387.63,105.06,0.00,16.03,10.80,7.96,12.75,N/A,LOADING,CLOSED
05/26/2018 04:00:02,2410963.16,301387.98,105.57,0.00,16.41,10.96,7.87,12.69,N/A,LOADING,CLOSED
05/26/2018 04:01:01,2410963.16,301388.59,105.57,0.00,16.23,10.82,8.17,12.85,N/A,LOADING,CLOSED
05/26/2018 04:02:01,2410963.54,301388.57,105.95,0.00,16.46,10.82,8.00,12.85,N/A,LOADING,CLOSED
05/26/2018 04:03:02,2410963.80,301389.26,106.62,0.00,16.19,10.68,8.01,12.88,N/A,LOADING,CLOSED
05/26/2018 04:04:02,2410977.37,301399.54,115.25,0.00,16.60,10.82,7.89,13.06,N/A,LOADING,CLOSED
05/26/2018 04:05:02,2410986.28,301404.57,119.45,0.00,16.73,10.73,8.06,13.08,N/A,LOADING,CLOSED
05/26/2018 04:06:02,2410984.64,301406.71,118.83,0.00,16.82,10.77,8.02,12.99,N/A,LOADING,CLOSED
05/26/2018 04:07:02,2410984.96,301408.06,118.36,0.00,16.69,11.05,8.06,13.01,N/A,LOADING,CLOSED
05/26/2018 04:08:02,2410984.53,301409.49,118.22,0.00,16.66,10.80,7.96,13.03,N/A,LOADING,CLOSED
05/26/2018 04:09:02,2410983.75,301410.07,117.85,0.00,16.64,11.05,8.04,12.78,N/A,LOADING,CLOSED
05/26/2018 04:10:01,2410983.43,301411.14,117.54,0.00,16.82,10.86,8.10,13.27,N/A,LOADING,CLOSED
05/26/2018 04:11:02,2410983.62,301412.22,117.24,0.00,16.82,11.09,8.14,13.39,N/A,LOADING,CLOSED
05/26/2018 04:12:02,2410983.74,301413.15,117.04,0.00,17.00,10.82,8.00,13.26,N/A,LOADING,CLOSED
05/26/2018 04:13:02,2410983.79,301413.26,116.97,0.00,16.91,11.00,8.31,12.89,N/A,LOADING,CLOSED
05/26/2018 04:14:02,2410984.04,301413.27,116.59,0.00,17.05,11.00,7.93,12.92,N/A,LOADING,CLOSED
05/26/2018 04:15:02,2410984.32,301413.99,116.13,0.00,16.94,11.16,8.08,12.62,N/A,LOADING,CLOSED
05/26/2018 04:16:01,2410983.84,301414.70,116.07,0.00,17.09,11.23,7.98,13.24,N/A,LOADING,CLOSED
05/26/2018 04:17:02,2410984.08,301415.31,115.68,0.00,17.14,11.27,8.14,12.71,N/A,LOADING,CLOSED
05/26/2018 04:18:02,2410984.01,301415.76,115.78,0.00,17.05,11.45,8.09,12.71,N/A,LOADING,CLOSED
05/26/2018 04:19:02,2410984.77,301415.78,115.39,0.00,17.00,11.77,8.02,12.35,N/A,LOADING,CLOSED
05/26/2018 04:20:02,2410985.34,301415.95,115.30,0.00,16.82,11.77,8.24,12.24,N/A,LOADING,CLOSED
05/26/2018 04:21:02,2410985.95,301416.21,115.13,0.00,17.03,11.84,8.19,12.48,N/A,LOADING,CLOSED
05/26/2018 04:22:02,2410985.95,301416.21,115.13,0.00,17.14,12.13,8.20,12.29,N/A,LOADING,CLOSED
05/26/2018 04:23:02,2410986.52,301416.38,115.03,0.00,16.96,12.31,8.23,11.77,N/A,LOADING,CLOSED
05/26/2018 04:24:02,2410986.65,301416.74,114.81,0.00,16.91,12.45,8.31,11.86,N/A,LOADING,CLOSED
05/26/2018 04:25:02,2410986.78,301417.11,114.58,0.00,17.09,12.49,8.26,11.84,N/A,LOADING,CLOSED
05/26/2018 04:26:02,2410986.50,301417.12,114.20,0.00,17.00,12.68,8.16,12.01,N/A,LOADING,CLOSED
05/26/2018 04:27:02,2410987.01,301417.13,114.20,0.00,17.32,12.63,8.18,11.58,N/A,LOADING,CLOSED
05/26/2018 04:28:01,2410986.92,301416.86,114.36,0.00,17.32,12.63,8.16,11.70,N/A,LOADING,CLOSED
05/26/2018 04:29:02,2410986.85,301417.30,114.46,0.00,17.25,12.70,8.25,11.75,N/A,LOADING,CLOSED
05/26/2018 04:30:02,2410986.46,301417.66,114.24,0.00,17.32,12.99,8.06,11.52,N/A,LOADING,CLOSED
05/26/2018 04:31:02,2410986.08,301418.01,114.02,0.00,17.41,12.95,8.05,11.27,N/A,LOADING,CLOSED
05/26/2018 04:32:01,2410985.69,301418.36,113.79,0.00,17.09,12.99,8.14,11.32,N/A,LOADING,CLOSED
05/26/2018 04:33:01,2410985.21,301418.45,113.74,0.00,17.18,13.17,8.19,11.31,N/A,LOADING,CLOSED
05/26/2018 04:34:01,2410985.14,301418.89,113.84,0.00,17.32,13.26,8.19,10.96,N/A,LOADING,CLOSED
05/26/2018 04:35:01,2410985.14,301418.89,113.84,0.00,17.30,13.11,7.90,11.33,N/A,LOADING,CLOSED
05/26/2018 04:36:01,2410985.17,301418.99,113.78,0.00,17.46,13.17,7.90,11.26,N/A,LOADING,CLOSED
05/26/2018 04:37:01,2410985.20,301419.69,113.72,0.00,17.09,13.26,7.93,11.53,N/A,LOADING,CLOSED
05/26/2018 04:38:01,2410984.72,301419.77,113.66,0.00,17.48,12.92,7.92,11.50,N/A,LOADING,CLOSED
05/26/2018 04:39:01,2410984.75,301419.87,113.61,0.00,17.32,13.26,7.95,11.15,N/A,LOADING,CLOSED
05/26/2018 04:40:02,2410984.65,301420.21,113.77,0.00,17.46,13.31,8.14,11.00,N/A,LOADING,CLOSED
05/26/2018 04:41:02,2410985.41,301420.30,113.34,0.00,17.43,13.38,8.25,11.11,N/A,LOADING,CLOSED
05/26/2018 04:42:02,2410985.57,301421.44,113.02,0.00,17.46,13.26,8.11,11.24,N/A,LOADING,CLOSED
05/26/2018 04:43:01,2410985.57,301421.44,113.02,0.00,17.77,13.49,8.14,10.96,N/A,LOADING,CLOSED
05/26/2018 04:44:01,2410985.40,301420.91,113.34,0.00,17.32,13.63,8.10,10.58,N/A,LOADING,CLOSED
05/26/2018 04:45:01,2410985.79,301420.56,113.56,0.00,17.27,13.85,8.19,10.56,N/A,LOADING,CLOSED
05/26/2018 04:46:02,2410986.18,301420.21,113.78,0.00,17.59,13.99,8.23,10.40,N/A,LOADING,CLOSED
05/26/2018 04:47:02,2410986.34,301420.66,113.50,0.00,17.23,14.03,8.20,9.92,N/A,LOADING,CLOSED
05/26/2018 04:48:02,2410986.30,301421.17,113.56,0.00,17.50,14.12,8.19,9.94,N/A,LOADING,CLOSED
05/26/2018 04:49:02,2410985.27,301421.79,113.55,0.00,17.41,14.31,8.12,9.97,N/A,LOADING,CLOSED
05/26/2018 04:50:02,2410985.15,301421.43,113.77,0.00,17.61,14.46,7.94,10.27,N/A,LOADING,CLOSED
05/26/2018 04:51:02,2410984.76,301421.78,113.55,0.00,17.39,14.46,8.16,10.03,N/A,LOADING,CLOSED
05/26/2018 04:52:02,2410984.81,301421.95,113.45,0.00,17.50,14.26,8.07,10.24,N/A,LOADING,CLOSED
05/26/2018 04:53:01,2410984.81,301421.95,113.45,0.00,17.77,14.40,8.19,10.48,N/A,LOADING,CLOSED
05/26/2018 04:54:01,2410984.39,301422.20,113.28,0.00,17.43,14.51,8.19,10.07,N/A,LOADING,CLOSED
05/26/2018 04:55:01,2410984.26,301422.45,113.50,0.00,17.61,14.64,8.10,9.83,N/A,LOADING,CLOSED
05/26/2018 04:56:01,2410984.74,301422.37,113.56,0.00,17.39,14.51,8.12,10.00,N/A,LOADING,CLOSED
05/26/2018 04:57:01,2410984.71,301422.27,113.62,0.00,17.59,14.76,8.09,10.05,N/A,LOADING,CLOSED
05/26/2018 04:58:02,2410984.77,301422.44,113.51,0.00,17.57,14.96,8.08,9.72,N/A,LOADING,CLOSED
05/26/2018 04:59:02,2410984.80,301422.54,113.46,0.00,17.68,14.71,8.14,9.69,N/A,LOADING,CLOSED
05/26/2018 05:00:01,2410984.79,301423.14,113.46,0.00,17.57,14.96,8.24,9.73,N/A,LOADING,CLOSED
05/26/2018 05:01:02,2410984.70,301422.88,113.62,0.00,17.70,15.05,8.19,9.60,N/A,LOADING,CLOSED
05/26/2018 05:02:02,2410984.74,301422.97,113.56,0.00,17.64,15.17,8.17,9.59,N/A,LOADING,CLOSED
05/26/2018 05:03:01,2410985.25,301422.98,113.56,0.00,17.70,14.92,8.05,9.54,N/A,LOADING,CLOSED
05/26/2018 05:04:02,2410985.82,301423.16,113.46,0.00,17.91,15.26,8.21,9.46,N/A,LOADING,CLOSED
05/26/2018 05:05:01,2410986.33,301423.16,113.46,0.00,17.77,15.07,8.39,9.27,N/A,LOADING,CLOSED
05/26/2018 05:06:01,2410986.81,301423.07,113.51,0.00,17.64,15.48,8.37,9.63,N/A,LOADING,CLOSED
05/26/2018 05:07:02,2410987.24,301422.82,113.68,0.00,17.66,15.32,8.38,9.27,N/A,LOADING,CLOSED
05/26/2018 05:08:01,2410987.81,301422.99,113.57,0.00,17.86,15.62,8.35,9.35,N/A,LOADING,CLOSED
05/26/2018 05:09:01,2410987.81,301422.39,113.57,0.00,17.57,15.46,8.40,9.46,N/A,LOADING,CLOSED
05/26/2018 05:10:01,2410988.38,301422.56,113.47,0.00,17.50,15.53,8.44,9.25,N/A,LOADING,CLOSED
05/26/2018 05:11:01,2410988.39,301421.96,113.47,0.00,17.64,15.57,8.35,9.64,N/A,LOADING,CLOSED
05/26/2018 05:12:02,2410989.35,301422.39,113.59,0.00,17.75,15.64,8.39,9.33,N/A,LOADING,CLOSED
05/26/2018 05:13:01,2410989.95,301422.66,113.42,0.00,17.86,15.80,8.46,9.14,N/A,LOADING,CLOSED
05/26/2018 05:14:01,2410989.95,301422.66,113.42,0.00,17.59,15.66,8.41,9.27,N/A,LOADING,CLOSED
05/26/2018 05:15:02,2410990.04,301422.93,113.26,0.00,17.73,15.80,8.38,9.03,N/A,LOADING,CLOSED
05/26/2018 05:16:02,2410990.16,301423.29,113.03,0.00,17.57,15.91,8.55,9.52,N/A,LOADING,CLOSED
05/26/2018 05:17:02,2410989.80,301423.13,112.75,0.00,17.82,15.71,8.36,9.64,N/A,IDLE,CLOSED
05/26/2018 05:18:02,2410989.80,301423.13,112.75,0.00,17.55,15.57,8.58,9.59,N/A,IDLE,CLOSED
05/26/2018 05:19:02,2410989.22,301423.56,112.86,0.00,17.77,15.48,9.00,9.86,N/A,IDLE,CLOSED
05/26/2018 05:20:01,2410989.21,301424.16,112.86,0.00,17.23,15.62,9.01,10.05,N/A,IDLE,CLOSED
05/26/2018 05:21:02,2410988.84,301424.61,112.59,0.00,17.73,15.62,9.16,10.20,N/A,IDLE,CLOSED
05/26/2018 05:22:01,2410984.93,301413.82,119.73,0.00,17.32,15.30,9.21,10.30,N/A,IDLE,CLOSED
05/26/2018 05:23:01,2410969.32,301392.49,126.54,0.40,17.50,15.44,9.19,10.42,N/A,IDLE,CLOSED
05/26/2018 05:24:01,2410988.87,301392.75,131.72,0.00,17.27,15.35,9.23,10.22,N/A,IDLE,CLOSED
05/26/2018 05:25:02,2410992.74,301396.71,132.87,0.00,17.18,15.35,9.15,10.76,N/A,IDLE,CLOSED
05/26/2018 05:26:02,2410998.56,301406.97,125.19,0.00,17.68,15.30,9.30,10.47,N/A,IDLE,CLOSED
05/26/2018 05:27:02,2410999.75,301411.61,122.49,0.00,17.59,15.26,9.24,10.63,N/A,IDLE,CLOSED
05/26/2018 05:28:01,2410998.27,301412.69,121.76,0.00,17.73,15.17,9.27,10.53,N/A,IDLE,CLOSED
05/26/2018 05:29:01,2410997.48,301413.16,121.45,0.00,17.50,15.21,9.23,10.49,N/A,IDLE,CLOSED
05/26/2018 05:30:01,2410996.82,301413.88,120.97,0.00,17.32,15.35,9.29,10.82,N/A,IDLE,CLOSED
05/26/2018 05:31:01,2410996.07,301415.07,120.58,0.00,17.55,15.21,9.26,10.88,N/A,IDLE,CLOSED
05/26/2018 05:32:01,2410995.39,301415.78,120.11,0.00,17.52,15.19,9.35,10.79,N/A,IDLE,CLOSED
05/26/2018 05:33:01,2410995.22,301416.50,119.65,0.00,17.55,15.21,9.30,10.98,N/A,IDLE,CLOSED
05/26/2018 05:34:02,2410994.41,301416.97,119.34,0.00,17.41,14.98,9.27,11.13,N/A,IDLE,CLOSED
05/26/2018 05:35:02,2410994.22,301417.68,118.88,0.00,17.64,15.39,9.30,11.08,N/A,IDLE,CLOSED
05/26/2018 05:36:01,2410993.10,301418.01,118.27,0.00,17.37,15.03,9.25,10.92,N/A,IDLE,CLOSED
05/26/2018 05:37:02,2410992.23,301418.35,118.04,0.00,17.41,15.17,9.25,11.15,N/A,IDLE,CLOSED
05/26/2018 05:38:02,2410991.31,301418.59,117.89,0.00,17.68,14.89,9.39,11.33,N/A,IDLE,CLOSED
05/26/2018 05:39:01,2410987.06,301411.07,122.34,0.00,17.32,14.98,9.35,10.98,N/A,IDLE,CLOSED
05/26/2018 05:40:01,2410979.35,301398.03,130.44,0.00,17.50,14.85,9.30,10.86,N/A,IDLE,CLOSED
05/26/2018 05:41:02,2410979.84,301398.11,129.94,0.00,17.46,15.03,9.35,11.23,N/A,IDLE,CLOSED
05/26/2018 05:42:02,2410979.80,301398.29,128.95,0.00,17.34,14.96,9.35,11.40,N/A,IDLE,CLOSED
05/26/2018 05:43:02,2410979.46,301399.32,128.22,0.00,17.48,14.92,9.25,11.57,N/A,IDLE,CLOSED
05/26/2018 05:44:02,2411023.80,301452.72,112.73,0.90,17.68,14.80,9.37,11.24,N/A,TRANSIT,CLOSED
05/26/2018 05:45:02,2411121.29,301485.70,92.14,1.40,17.41,15.03,9.34,11.19,N/A,TRANSIT,CLOSED
05/26/2018 05:46:01,2411298.08,301495.30,87.51,2.20,17.82,15.03,9.33,11.32,N/A,TRANSIT,CLOSED
05/26/2018 05:47:01,2411515.66,301534.60,87.80,2.10,17.77,14.94,9.30,11.32,N/A,TRANSIT,CLOSED
05/26/2018 05:48:01,2411720.91,301565.84,83.46,2.00,17.37,15.21,9.36,11.70,N/A,TRANSIT,CLOSED
05/26/2018 05:49:01,2411934.43,301626.01,67.89,2.70,17.46,15.26,9.20,11.55,N/A,TRANSIT,CLOSED
05/26/2018 05:50:02,2412188.79,301757.99,56.55,3.00,17.09,15.21,9.41,11.72,N/A,TRANSIT,CLOSED
05/26/2018 05:51:01,2412430.17,301950.30,46.47,3.20,17.46,14.98,9.35,11.39,N/A,TRANSIT,CLOSED
05/26/2018 05:52:02,2412656.96,302198.93,39.63,3.40,17.32,15.35,9.41,11.54,N/A,TRANSIT,CLOSED
05/26/2018 05:53:01,2412849.52,302476.70,32.32,3.40,17.23,14.94,9.34,11.72,N/A,TRANSIT,CLOSED
05/26/2018 05:54:01,2413004.08,302786.89,25.39,3.50,17.55,15.07,9.42,11.43,N/A,TRANSIT,CLOSED
05/26/2018 05:55:01,2413121.18,303118.25,10.95,3.50,17.41,14.94,9.44,11.57,N/A,TRANSIT,CLOSED
05/26/2018 05:56:01,2413157.24,303468.00,354.67,3.40,17.39,14.78,9.36,11.45,N/A,TRANSIT,CLOSED
05/26/2018 05:57:01,2413100.36,303804.04,339.38,3.30,17.32,14.98,9.53,11.60,N/A,TRANSIT,CLOSED
05/26/2018 05:58:02,2412969.80,304125.80,330.26,3.40,17.34,15.05,9.39,11.66,N/A,TRANSIT,CLOSED
05/26/2018 05:59:01,2412790.83,304415.58,322.02,3.60,17.30,15.01,9.39,11.38,N/A,TRANSIT,CLOSED
05/26/2018 06:00:01,2412573.52,304683.26,312.35,3.40,17.50,15.26,9.44,11.67,N/A,TRANSIT,CLOSED
05/26/2018 06:01:01,2412318.72,304904.47,301.09,3.30,17.39,14.92,9.35,11.60,N/A,TRANSIT,CLOSED
05/26/2018 06:02:02,2412039.74,305072.63,289.79,3.20,17.50,15.03,9.39,11.91,N/A,TRANSIT,CLOSED
05/26/2018 06:03:02,2411745.46,305178.56,282.54,3.10,17.43,14.92,9.46,11.66,N/A,TRANSIT,CLOSED
05/26/2018 06:04:02,2411449.67,305256.46,281.03,3.00,17.46,15.12,9.46,11.69,N/A,TRANSIT,CLOSED
05/26/2018 06:05:01,2411154.85,305314.77,282.61,3.00,17.34,15.10,9.60,11.63,N/A,TRANSIT,CLOSED
05/26/2018 06:06:01,2410861.73,305393.15,285.31,3.00,17.16,15.05,9.48,11.96,N/A,TRANSIT,CLOSED
05/26/2018 06:07:02,2410567.11,305481.79,286.55,3.00,17.39,15.19,9.61,11.67,N/A,TRANSIT,CLOSED
05/26/2018 06:08:01,2410291.21,305565.09,283.76,2.80,17.41,14.62,9.46,11.71,N/A,TRANSIT,CLOSED
05/26/2018 06:09:01,2410008.01,305636.01,277.69,2.90,17.30,15.01,9.31,11.69,N/A,TRANSIT,CLOSED
05/26/2018 06:10:02,2409730.13,305670.38,266.91,2.90,17.46,15.17,9.28,11.86,N/A,TRANSIT,CLOSED
05/26/2018 06:11:01,2409457.11,305648.46,257.75,3.00,17.39,14.74,9.41,12.01,N/A,TRANSIT,CLOSED
05/26/2018 06:12:01,2409196.05,305584.78,248.87,2.80,17.64,14.71,9.25,11.86,N/A,TRANSIT,CLOSED
05/26/2018 06:13:02,2408937.92,305480.45,243.02,2.70,17.34,14.55,9.29,11.68,N/A,TRANSIT,CLOSED
